Longitude,Latitude,datetime,UHI Index,geometry,building_count_100m,total_building_area_100m,building_count_500m,total_building_area_500m,building_count_1000m,total_building_area_1000m
-73.90606,40.80412,24-07-2021 15:59,1.007089071,POINT (592274.6913703926 4517588.5740893),0,0.0,44,113032.50307726942,230,456464.0987611546
-73.90597,40.80407,24-07-2021 15:59,1.007089071,POINT (592282.3523423836 4517583.118389286),1,1654.8491835035775,43,109008.30057245093,228,453274.11540218437
-73.90573333,40.80394333,24-07-2021 15:59,1.007089071,POINT (592302.4915299305 4517569.306075878),2,1741.0482337641088,40,100610.36494029303,223,440337.3982556804
-73.90568167,40.803915,24-07-2021 15:59,1.007089071,POINT (592306.8884371305 4517566.215592572),2,1741.0482337641088,40,100610.36494029303,221,439381.7542497755
-73.90563,40.80389167,24-07-2021 15:59,1.000597926,POINT (592311.2792629006 4517563.680165851),2,1741.0482337641088,40,100610.36494029303,220,438274.3186952252
-73.90562667,40.803875,24-07-2021 15:59,1.000597926,POINT (592311.5832572087 4517561.833157293),2,1741.0482337641088,40,100610.36494029303,218,437029.82114004996
-73.905605,40.80382333,24-07-2021 15:59,0.998434212,POINT (592313.4827805035 4517556.120156292),4,2652.0455534362827,41,100931.84942171189,218,437029.82114004996
-73.90562833,40.803785,24-07-2021 15:59,0.998434212,POINT (592311.5679476409 4517551.840626662),2,1741.0482337641088,41,100931.84942171189,217,436660.78232596075
-73.90566833,40.80373833,24-07-2021 15:59,0.998434212,POINT (592308.2585083292 4517546.617732396),2,1741.0482337641088,41,101633.64316003784,216,436211.79333696247
-73.90572167,40.80368667,24-07-2021 15:59,0.998434212,POINT (592303.8307115232 4517540.826860704),2,1741.0482337641088,42,104754.6979884928,217,447223.39699365717
-73.90577667,40.80363333,24-07-2021 15:59,1.000597926,POINT (592299.2652095441 4517534.847749518),3,2324.6033758610974,41,104207.2926587567,217,446551.6116702455
-73.90583167,40.80357833,24-07-2021 15:59,1.000597926,POINT (592294.7019999381 4517528.684366901),3,2324.6033758610974,40,97544.09584378847,218,446626.5394379508
-73.90588333,40.80352833,24-07-2021 15:59,0.998434212,POINT (592290.4135947992 4517523.079546858),3,2324.6033758610974,41,97769.64965249748,217,445897.8061439327
-73.90592667,40.80348333,24-07-2021 15:59,0.998434212,POINT (592286.8200742158 4517518.038531266),3,2324.6033758610974,44,100399.55260723871,215,442843.3724721782
-73.90596667,40.80344333,24-07-2021 15:59,0.998434212,POINT (592283.5013617447 4517513.556076836),3,2324.6033758610974,44,100399.55260723871,214,437030.9471909116
-73.906,40.80340833,24-07-2021 15:59,0.998434212,POINT (592280.7383548162 4517509.635688388),3,2324.6033758610974,44,100399.55260723871,214,437030.9471909116
-73.90602333,40.80338333,24-07-2021 15:59,0.996270497,POINT (592278.8050251533 4517506.83591384),3,2324.6033758610974,44,100399.55260723871,214,437030.9471909116
-73.90607,40.80331667,24-07-2021 15:59,0.991943067,POINT (592274.9605945301 4517499.38695116),4,6120.414011162898,43,96832.73100844686,211,422965.66520540335
-73.90609333,40.80328,24-07-2021 15:59,0.989779352,POINT (592273.0434243077 4517495.2917069085),4,6120.414011162898,43,96832.73100844686,210,421457.9954171153
-73.90617,40.80319667,24-07-2021 15:59,0.989779352,POINT (592266.6914665448 4517485.9606586965),3,6034.214960902366,44,97890.50348571506,209,421409.2170385098
-73.90625667,40.80311667,24-07-2021 15:59,0.987615637,POINT (592259.4913449505 4517476.98875147),3,6034.214960902366,45,98125.85726135859,208,420168.10754018277
-73.90634667,40.803035,24-07-2021 15:59,0.987615637,POINT (592252.0126205425 4517467.827963062),3,6034.214960902366,46,100100.41475797912,204,413275.1781288099
-73.90642833,40.80296167,24-07-2021 15:59,0.987615637,POINT (592245.2258394886 4517459.601770378),3,6034.214960902366,48,101036.18015748827,204,412497.27968680294
-73.90650333,40.802895,24-07-2021 15:59,0.987615637,POINT (592238.9916184044 4517452.1219092375),3,6034.214960902366,48,101036.18015748827,201,401505.9855203001
-73.90665167,40.80274667,24-07-2021 15:59,0.983288207,POINT (592226.6839178172 4517435.499929939),3,6034.214960902366,49,101184.2504112701,199,400005.730454267
-73.906725,40.80267333,24-07-2021 15:59,0.985451922,POINT (592220.5997618348 4517427.281414241),3,6034.214960902366,49,93643.35129948692,198,399305.5625471909
-73.9068,40.8026,24-07-2021 15:59,0.985451922,POINT (592214.3747067115 4517419.062257376),3,6034.214960902366,50,93850.81109337251,195,385004.3722334293
-73.90687333,40.80252833,24-07-2021 15:59,0.987615637,POINT (592208.2882115945 4517411.029136935),3,6034.214960902366,50,93850.81109337251,193,384198.87411713
-73.90694833,40.80245333,24-07-2021 15:59,0.987615637,POINT (592202.06543998 4517402.624606629),5,7820.08341831411,50,77460.84788691593,192,383094.11081796524
-73.90702,40.80237833,24-07-2021 15:59,0.985451922,POINT (592196.1235544622 4517394.223583835),4,6165.234234810532,51,77617.39869954261,192,383054.8545982481
-73.90709167,40.80230833,24-07-2021 15:59,0.985451922,POINT (592190.1747360209 4517386.37760945),4,6165.234234810532,53,77907.86451319425,191,382940.72522041335
-73.90714667,40.80225167,24-07-2021 15:59,0.981124492,POINT (592185.6136377956 4517380.03002422),5,6273.993204911406,53,77592.2990048768,191,383368.3756355565
-73.90718,40.802215,24-07-2021 15:59,0.981124492,POINT (592182.8528380503 4517375.924290384),5,6273.993204911406,53,77592.2990048768,189,379387.03947719577
-73.907205,40.80219167,24-07-2021 15:59,0.985451922,POINT (592180.7762518642 4517373.30817173),5,6273.993204911406,54,78385.89129618292,189,379387.03947719577
-73.90729,40.80219167,24-07-2021 15:59,0.987615637,POINT (592173.6060994597 4517373.218801546),4,5690.438062814417,54,78385.89129618292,190,380233.24606612924
-73.90734333,40.80221667,24-07-2021 15:59,0.987615637,POINT (592169.0728736866 4517375.937949613),4,5690.438062814417,55,82408.22425152834,190,380233.24606612924
-73.90740333,40.80225167,24-07-2021 15:59,0.987615637,POINT (592163.9631712567 4517379.760175034),4,5690.438062814417,56,84245.00832208249,192,386095.7870440812
-73.90747,40.80229667,24-07-2021 15:59,0.987615637,POINT (592158.2769953111 4517384.685478969),3,5581.6790927135435,56,84245.00832208249,195,403027.7159614369
-73.90754833,40.80234333,24-07-2021 15:59,0.987615637,POINT (592151.6049567505 4517389.782805374),3,5581.6790927135435,56,84245.00832208249,200,405304.18212373
-73.90763833,40.802395,24-07-2021 15:59,0.987615637,POINT (592143.9415810612 4517395.424025378),2,4216.646678586986,56,84245.00832208249,200,405304.18212373
-73.90773333,40.80244667,24-07-2021 15:59,0.987615637,POINT (592135.8564450636 4517401.059998425),2,4216.646678586986,57,84482.99820349293,201,405708.0955357146
-73.90783167,40.80250333,24-07-2021 15:59,0.987615637,POINT (592127.4826772739 4517407.246403511),2,4216.646678586986,58,86680.05532835134,204,408437.7388894233
-73.90803167,40.802615,24-07-2021 15:59,0.989779352,POINT (592110.4574093425 4517419.432589108),1,3795.8106353018006,61,87878.62757156252,212,421074.4997440358
-73.90812667,40.80266833,24-07-2021 15:01,0.989779352,POINT (592102.3700303873 4517425.252872484),0,0.0,60,87749.18809783187,213,422286.8081033879
-73.90820333,40.80271333,24-07-2021 15:01,0.991943067,POINT (592095.8412333708 4517430.16772834),0,0.0,61,91537.3002225931,215,425021.2350792099
-73.90829,40.80275833,24-07-2021 15:01,0.992063273,POINT (592088.4680614002 4517435.072075166),0,0.0,62,94254.44937717519,217,429053.96254643175
-73.90837167,40.80281167,24-07-2021 15:01,0.996390703,POINT (592081.5051412815 4517440.907493125),0,0.0,64,101015.43422754991,219,431318.10236178286
-73.90840167,40.80283,24-07-2021 15:01,0.996390703,POINT (592078.9491874212 4517442.910772281),0,0.0,65,108588.63206294995,220,431386.27851146326
-73.90844167,40.80285,24-07-2021 15:01,0.996390703,POINT (592075.5473878018 4517445.08893404),0,0.0,65,108588.63206294995,220,431386.27851146326
-73.90849167,40.80287333,24-07-2021 15:01,0.996390703,POINT (592071.297449188 4517447.626253937),0,0.0,65,108588.63206294995,220,431386.27851146326
-73.908605,40.80294,24-07-2021 15:01,1.000718133,POINT (592061.6454920565 4517454.908186228),0,0.0,69,115524.92780528215,224,440796.96209486166
-73.90866833,40.80298,24-07-2021 15:01,1.005045563,POINT (592056.2480929045 4517459.282031144),0,0.0,69,115795.05381330027,226,441464.6625909459
-73.90873667,40.803025,24-07-2021 15:01,1.005045563,POINT (592050.4211793552 4517464.2056628065),0,0.0,69,115795.05381330027,228,443195.3362267753
-73.90881667,40.80307167,24-07-2021 15:01,1.005045563,POINT (592043.608403015 4517469.302441442),0,0.0,69,115795.05381330027,228,443195.3362267753
-73.90890167,40.80312,24-07-2021 15:01,1.005045563,POINT (592036.3715749319 4517474.5782514755),0,0.0,73,125664.45894355625,230,447623.55916165956
-73.90898667,40.80317,24-07-2021 15:01,1.000718133,POINT (592029.1324501839 4517480.039452931),0,0.0,74,126001.93973519927,230,447623.55916165956
-73.90907667,40.80322,24-07-2021 15:01,1.000718133,POINT (592021.4715690415 4517485.495413033),0,0.0,75,126501.245359119,235,457086.8042659269
-73.90917,40.80327167,24-07-2021 15:01,1.000718133,POINT (592013.5274959187 4517491.133270331),0,0.0,76,126860.76854733925,240,463115.73439723416
-73.909265,40.80332167,24-07-2021 15:01,1.000718133,POINT (592005.444871429 4517496.5839989055),0,0.0,78,128354.92533204942,243,464635.05208959145
-73.90936,40.80337667,24-07-2021 15:01,1.000718133,POINT (591997.3553539816 4517502.589779497),0,0.0,79,131270.1458558479,248,469592.3069982074
-73.909455,40.80343333,24-07-2021 15:01,1.000718133,POINT (591989.263557476 4517508.779843165),1,7223.408831459722,80,135158.61822701793,251,473354.6296662789
-73.90955167,40.80349,24-07-2021 15:01,0.998554418,POINT (591981.030891099 4517514.969273435),1,7223.408831459722,81,146970.4193998086,253,474927.84367169393
-73.909645,40.80354833,24-07-2021 15:01,0.998554418,POINT (591973.077685741 4517521.346491125),1,7223.408831459722,80,146910.14919218255,254,482786.28456602234
-73.90975333,40.80359333,24-07-2021 15:01,0.998554418,POINT (591963.877602198 4517526.228236381),1,7223.408831459722,83,150363.5236109906,256,485616.6020858102
-73.90986,40.80364167,24-07-2021 15:01,0.998554418,POINT (591954.812946374 4517531.4825030565),1,7223.408831459722,83,150502.68169865472,263,498050.96075382805
-73.90996167,40.80368833,24-07-2021 15:01,0.998554418,POINT (591946.1723865187 4517536.555530144),1,7223.408831459722,84,151134.6030544047,265,500250.7974909916
-73.910065,40.80373333,24-07-2021 15:01,0.998554418,POINT (591937.3941040483 4517541.442551914),1,7223.408831459722,84,150559.5168457108,268,504958.63833423186
-73.91016667,40.803775,24-07-2021 15:01,1.000718133,POINT (591928.7604541851 4517545.961665769),1,7223.408831459722,86,155602.3202755938,269,520364.11588669784
-73.91026833,40.80381667,24-07-2021 15:01,1.000718133,POINT (591920.1276585731 4517550.480800046),1,7223.408831459722,88,157986.73328857895,271,530579.7119354233
-73.91036667,40.80385833,24-07-2021 15:01,1.007209277,POINT (591911.774938148 4517555.002314921),1,7223.408831459722,88,157488.62585976222,274,532290.1741814706
-73.910465,40.80390333,24-07-2021 15:01,1.007209277,POINT (591903.4184637339 4517559.8946185345),1,7223.408831459722,89,158794.67416719312,277,545116.2060974195
-73.91056667,40.803945,24-07-2021 15:01,1.009372992,POINT (591894.7848568426 4517564.413771478),1,7223.408831459722,90,163102.71491863497,283,555117.3172872567
-73.91066667,40.80399,24-07-2021 15:02,1.009372992,POINT (591886.2875360152 4517569.304343617),2,7288.7268648989,90,163102.71491863497,284,555126.8500326027
-73.91077,40.80403333,24-07-2021 15:02,1.011536707,POINT (591877.511636434 4517574.006050927),2,7288.7268648989,90,167601.7431872376,284,554726.9944268822
-73.91087,40.80407667,24-07-2021 15:02,1.011536707,POINT (591869.0166276598 4517578.712368213),2,7288.7268648989,91,172561.15449346253,286,565235.3954906939
-73.91104333,40.80416833,24-07-2021 15:02,1.011536707,POINT (591854.2694499205 4517588.705798535),2,7288.7268648989,89,172624.93248191584,290,570612.758825328
-73.91112667,40.80421,24-07-2021 15:02,1.011536707,POINT (591847.182082734 4517593.244212018),2,7288.7268648989,89,173265.86063634287,293,574102.7645588377
-73.91121,40.804245,24-07-2021 15:02,1.011536707,POINT (591840.104763594 4517597.042214805),2,7288.7268648989,86,171925.29090996066,295,575704.866657441
-73.91128667,40.80427167,24-07-2021 15:02,1.011536707,POINT (591833.6007201786 4517599.922498592),2,7288.7268648989,86,171925.29090996066,296,576458.6539166357
-73.911345,40.804295,24-07-2021 15:02,1.013700422,POINT (591828.6483027226 4517602.45122971),2,1902.1021039933269,86,171564.98714749658,299,585357.7280658165
-73.911385,40.80431167,24-07-2021 15:02,1.013700422,POINT (591825.251241797 4517604.259845804),2,1902.1021039933269,86,172946.98145686876,302,589506.0527092064
-73.91140667,40.80432167,24-07-2021 15:02,1.015864137,POINT (591823.4095490128 4517605.347234674),2,1902.1021039933269,86,172946.98145686876,302,589506.0527092064
-73.91156333,40.80437,24-07-2021 15:02,1.035457777,POINT (591810.1283520022 4517610.548206472),2,1902.1021039933269,85,173067.0918570196,306,593629.487976673
-73.911605,40.804385,24-07-2021 15:02,1.035457777,POINT (591806.5927333104 4517612.169697593),2,1902.1021039933269,85,173067.0918570196,306,593629.487976673
-73.91168667,40.80441833,24-07-2021 15:02,1.037621492,POINT (591799.6577793641 4517615.784092474),2,1902.1021039933269,88,176549.9886014781,308,594482.5501338538
-73.91172667,40.80443333,24-07-2021 15:02,1.035457777,POINT (591796.2630332003 4517617.407337216),2,1902.1021039933269,86,173530.10700384795,309,594856.2855406147
-73.91183333,40.80448,24-07-2021 15:02,1.031130348,POINT (591787.2017560157 4517622.476432216),3,4099.159228851743,83,173683.55577121,314,597623.5894355358
-73.91187667,40.80449833,24-07-2021 15:02,1.031130348,POINT (591783.520692565 4517624.465844595),6,9289.85968783652,83,173273.19935890764,314,597623.5894355358
-73.91191667,40.804515,24-07-2021 15:02,1.031130348,POINT (591780.1236531598 4517626.274481128),6,9289.85968783652,82,166028.04670190642,313,589421.1017023622
-73.91195833,40.80453333,24-07-2021 15:02,1.035457777,POINT (591776.5843045001 4517628.265655756),6,9289.85968783652,82,166028.04670190642,314,589542.6940340607
-73.91200333,40.80455333,24-07-2021 15:02,1.035457777,POINT (591772.7609222909 4517630.438720058),6,9289.85968783652,82,165451.60374435567,316,590409.2936435217
-73.912045,40.80456833,24-07-2021 15:02,1.033294062,POINT (591769.2253216325 4517632.0602288),6,9289.85968783652,82,165451.60374435567,318,591773.0042225661
-73.91207333,40.80457167,24-07-2021 15:02,1.033294062,POINT (591766.831036715 4517632.401342046),7,9319.172449969503,82,165451.60374435567,318,591773.0042225661
-73.91214333,40.8046,24-07-2021 15:02,1.031130348,POINT (591760.8873931739 4517635.472945412),7,9319.172449969503,80,161632.53191077913,321,593338.6981773059
-73.91219333,40.80461833,24-07-2021 15:02,1.031130348,POINT (591756.6445615806 4517637.455399877),7,9319.172449969503,82,162434.96518046438,322,596662.9114520992
-73.912275,40.804645,24-07-2021 15:02,1.024639203,POINT (591749.7188296396 4517640.330523158),7,9319.172449969503,84,163946.09092563513,322,596662.9114520992
-73.91236667,40.80469833,24-07-2021 15:02,1.024639203,POINT (591741.9128708242 4517646.154679088),7,9319.172449969503,84,164080.78758533575,325,598995.1719275624
-73.91245333,40.804735,24-07-2021 15:02,1.031130348,POINT (591734.5524678951 4517650.134681098),8,15747.030562200554,87,180957.62413406302,327,599523.0150037993
-73.912545,40.804785,24-07-2021 15:02,1.031130348,POINT (591726.7511169093 4517655.589193862),8,15747.030562200554,90,183651.27109475178,329,607860.32516308
-73.91263,40.80482667,24-07-2021 15:02,1.033294062,POINT (591719.5238705919 4517660.1259908825),8,15747.030562200554,92,184425.9530832535,331,609258.4900891475
-73.91271833,40.804865,24-07-2021 15:02,1.033294062,POINT (591712.020341772 4517664.288542141),7,15681.712528761376,92,182060.03559067173,335,611993.92825236
-73.91281,40.80490833,24-07-2021 15:02,1.035457777,POINT (591704.2282049351 4517669.002650391),7,15681.712528761376,94,184353.7916653538,339,619616.6882155642
-73.91290833,40.80495333,24-07-2021 15:03,1.035457777,POINT (591695.8720002269 4517673.895184959),8,19469.82465352261,95,184407.9504894657,342,622745.9289214144
-73.91301333,40.80500667,24-07-2021 15:03,1.035457777,POINT (591686.9417052469 4517679.706565157),9,21203.907167502417,96,185435.39224678083,346,624768.5793761425
-73.91312,40.805055,24-07-2021 15:03,1.035457777,POINT (591677.8774532666 4517684.960056028),10,21769.187950635926,97,187084.1567096202,349,635389.9591640034
-73.91322667,40.80509833,24-07-2021 15:03,1.037621492,POINT (591668.8200950389 4517689.658514448),10,21769.187950635926,100,191190.01709514268,351,636839.8823531192
-73.91332167,40.80514167,24-07-2021 15:03,1.037621492,POINT (591660.7471106038 4517694.370295785),10,21769.187950635926,98,183638.4782785607,353,646144.5227431105
